DATE	ID	Description
08/04/2016	5330	"טכנא י פז גז,מ ביע ח וסר א מון. מצפ ה למחירי ריצפה תוך זילזול"
21/04/2016	5187	לקוח טוב !     
03/05/2016	1376	לא ה שאיר ה מכ שיר כ י לא רצתה לש לם עבור בדיקה
13/05/2016	8260	מאוכ זב מ תיקו ן חוז ר פעמ יים. שוא ל הרבה שאלות.
19/05/2016	8374	ביקר במע בדה במודי עין ו יצא משם לא מרוצה
27/05/2016	8378	"בע""ה .לא לקבל ממנו שום מכשי ר!! דיבר מאד לא יפה ואיים בתביעה ו"
09/06/2016	8367	"מאד פייד נטית !!! להקפי ד על פר וצדורה,זמנים,רישומים וכו'."
21/06/2016	8386	"קצת בררן ,שוא ל שאל ות...   "
22/06/2016	4104	"לאחר שאי שר ת יקון, כשבא לקחת הת לונן על המחיר."
23/06/2016	8196	"מתפל ל מנ חה ע רבית בביכנ ""ס ב רמל ה"
27/06/2016	7985	כנרא ה בו דקת מחירי ם בחב רה  
27/06/2016	8377	"השכנ ה מה משך הרחוב .חייב ת 20 0 ש ""ח. לא לקבל תיקונים!"
28/06/2016	1984	"מכיר את טלי שתחי' והכי ר את אב א ז""ל ומצפה ליחס מיוחד"
28/06/2016	8327	מאוכ זבת מתיק ונים חוזרי ם  
30/06/2016	4390	"עובד בעי רית רמלה, הכיר את א בא ז""ל"
01/07/2016	7965	"גבאי ביכ נ""ס ג.הזי תים ר כש מ .גי לוח רמינגטון 4150. ב1/7/16"
13/07/2016	8394	"זהיר ות!! מאד מאוכ זבים מברי מאג ,אמרו שיפרסמו בפייסבוק"
17/07/2016	6587	"חשוב לתת יחס אדיב ולבד וק ה יטב לפני הצע""מ"
18/07/2016	2287	"""אח שלי"" הבו כרי ה צדיק   "
18/07/2016	6495	התאכ זבה שתיק ון מג הץ על ה יק ר.. .
20/07/2016	8396	התעכ ב במ שיכת המכש יר   
03/08/2016	8406	"בודק במע בדות אחרו ת,שוא ל כמ ה ע ולה וכו'..."
03/08/2016	8408	מאד בררנ ית.א חי'ה בוקוב זה י וסי ראה הערה.
05/08/2016	8409	"בית דפוס .מפר ק לבד ,מצפה למח ירי ריצפה"
08/08/2016	8411	"שואל אם שמנו חלקי ם חדש ים.ב יקש אחריות לשנה,קיבל לחצי שנה"
08/08/2016	8412	לשעב ר עב ד בכ יבוי אש.מצ פה ל הנח ות.
17/08/2016	8416	"בע""ה ,פיי דנט, שואל שאלות .כדא י מ אד לוודא פרוצדורה והחזרת שובר."
21/08/2016	8401	רכשו פקק קיד מי מש ומש ו התוו כחו על המחיר.
21/08/2016	8410	מסר בלנד ר 11 5 V ו לא הצ לחנו לת קן.לקח בחזרה.
22/08/2016	6629	לקוח טוב      
24/08/2016	8423	"בוצע משל וח ה לוך ח זור 4 5 ש"" ח כ ל צד"
29/08/2016	214	מתוו כח ה מון ומפצי ר להנ חות מבל בל ת'מוח...
29/08/2016	3620	לקוח טוב ! ית כן מא ד שבו דק ג ם ב חברה.מכיר את ניופאן ומרום
07/10/2016	8440	לקוח טוב ! יש לו ר ושם ח יובי על ינו.
10/10/2016	7041	לקוח טוב !     
30/10/2016	8451	"זהיר ות!! ! מד בר בח וצפה, תובע ני. מסר מ.תספרת באחריות וצעק."
06/11/2016	3568	מחפש ת גו ף בש ר קנו וד שנ תנה לנו .
08/11/2016	7161	תמיד מתו וכח על המ חיר.   
15/11/2016	6281	אשה מבוג רת צ דיקה.    
02/12/2016	8463	מפרק ומנ סה ל תקן ל בד.   
08/12/2016	8441	"יצא מאוכ זב מ העיכו ב בתי קון, חשד ן ובררן."
11/12/2016	8459	"לאחר התל בטות אישר תיקו ן,וע קב עיכוב התחרט וביקש להרכיב"
11/12/2016	8471	עובד ת בב רימא ג    
15/12/2016	8481	טוען ששכ ן של טלי. מתווכ ח על המ חיר
18/12/2016	8482	מפרק לבד ושו אל מה הי'ה בתי קון .
19/12/2016	6902	לקוח ות ט ובים !    
19/12/2016	8484	"קצת פייד נט,ש ואל ש אלות.   "
22/12/2016	8268	רכש מיחם 60 כוסות    
01/01/2017	8489	התאכ זב מ עלות הח' מנוע לשוא ב ו לא תיקן.
03/01/2017	8358	לינה מאד קשו חה.לא רוצה לשל ם ב דיקה ומתווכחת על המחיר.
05/01/2017	5525	חשוב מאד להי ות אד יב ומ תחשב . 
10/01/2017	981	"מצפה למח יר נ מוך,מ זלזל בעלו ת ב דיקה,רוצה תיקון במקום."
15/01/2017	8491	החלי טו ל א לת קן מג הץ כי לא משת לם.
16/01/2017	8503	"בן ש ל סי ני מ חבוש. מכיר גם מ ביה כנ""ס ברמלה."
17/01/2017	8504	"הגבא י של בית אהרו ן,מדב ר הר בה ומזלזל."
23/01/2017	4024	לקוח ה טו בה.     
31/01/2017	2120	לקח מגהץ ללא תיקו ן בגל ל המ חיר .
10/02/2017	8517	להחת ים ו לווד א זיה וי מכ שיר בקב לה לתיקון. שם מכשיר צבע דגם
13/02/2017	8527	לקוח טוב ! יש לו ר ושם ח יובי על ינו.
14/02/2017	8513	משנה זהי רות! לשים לב ל פרטי ם ו אישור תיקון בכתב.
22/02/2017	2399	בעל הקיו סק ב דוד ה מלך.   
22/02/2017	3846	"בררן ,חשד ן,לא נראה לו ע לות פ.כ רטיס ובדיקה."
09/03/2017	8543	לווד א תש לום בזמן ולא ע ם הז מנה ופרוצדורה
10/03/2017	8545	מפרק לבד ושו אל על ויות   
15/03/2017	8546	יש ל ה רו שם ח יובי עלינו ...  
21/03/2017	872	מצפה למח ירי ריצפה !!! ל א לל כת אלי'ה הביתה!!!!
26/03/2017	8552	מצפי ם למ חיר ביחס לעלול המכ שיר .
05/04/2017	6898	רכש מכונ ת בש ר ברא ון G1 500 ח/ק 3638/6 פנקס 31
19/04/2017	8563	כדאי להי ות א דיבים .קצת מאוכ זב מהעיכוב.
18/05/2017	7624	לקוח ה טו בה!     
19/05/2017	8588	מתוו כחים על המחיר ומנס ים ל הור יד גם לפני וגם אחרי
29/05/2017	8584	"מתוו כח ע ל המ חיר,מ נסה ל הורי ד.. ."
01/06/2017	6904	מאוכ זב מ תיקו ן חוז ר לאח ר חצ י ש נה
05/06/2017	8596	לקוח טוב !     
11/06/2017	8607	"לאחר 3 י מים כעסו שלא ב דקנו ,לק חו את המכשיר ועלות הבדיקה."
13/06/2017	8611	התוכ ח לג בי מ סגרת מ.גיל וח.ה לך וחזר כמה פעמים
16/06/2017	8606	"להשת דל ל היות אדיב ים,נר אה ש יצא ה קצת לא כ""כ מרוצה."
16/06/2017	8615	"לא כ ""כ מ רוצי ם מהת יקון ומהמ חיר "
20/06/2017	4617	לווד א חז ות ח יצוני ת וסו ג תק לה של המכשיר
25/06/2017	8623	"בודק מחי רי ב חברה, לא רצ ה לש לם בדיקהכדאי לא למכור חלקי חילוף"
27/06/2017	8614	"המוכ ר ב"" חלת הארץ"" .   "
28/06/2017	8617	לקוח טוב !     
29/06/2017	8609	לקוח טוב !     
12/07/2017	481	לקוח ה טו בה     
14/07/2017	8633	מפרק ומנ סה ל תקן ל בד   
28/08/2017	8654	"כבד שמיע ה,עד יף לה שתמש בSMS . "
29/08/2017	8646	הבעל שוא ל מה נעשה ? ולמ ה יק ר? 
05/09/2017	8660	משנה זהי רות בפרטי ם.שוא לת ש אלו ת רבות.
08/09/2017	4197	"יצא מאוכ זב,מ צפה ל מחיר נמוך בי חס לעלות המכשיר"
11/09/2017	8655	קצת לחוץ .ביק ש פיצ וי עק ב הע יכו ב.
13/09/2017	8637	"חייב ת 42 ש""ח הפרש עבור פקק קי דמי חדש למיקסר"
16/10/2017	8587	לא ל עכב! מתו וכח ע ל המח יר ו מור יד!!!
17/10/2017	8661	התופ רת ש ל מס יכייב אילנ ה  
18/10/2017	8672	התרש ם שא נחנו קצת יקרני ם  
22/10/2017	8664	תימנ י מר מלה     
23/10/2017	4746	לאחר שאי שרו ותיקנ נו מי קרוג ל ה תחרטו...
24/10/2017	7308	לקוח טוב !     
24/10/2017	8680	"הגעת י לפ רק ד לת לת נור,ל א תי קנו בגלל מחיר גבוה וסחבת."
27/10/2017	8650	מפרק לבד ומנ סה לת קן   
27/10/2017	8681	גרעי ן תו רני רכש מ יחם 5 0 כו סות 
31/10/2017	3497	"חשדנ ית,ש ואלת אם ה חלפנו חלק חד ש ומבקשת לראות את הישן."
03/11/2017	8665	"לקחו מגה ץ של א הצל חנו ל תקן, כעס ו.משנה זהירות!"
08/11/2017	1340	"זהיר ות! לא ל התעצב ן,להי ות א דיב וזהיר,אולי כדאי להימנע מלקחת"
09/11/2017	8689	מוסך מרק ו     
13/11/2017	3389	לקוח טוב      
19/11/2017	1990	עובד כיב וי א ש לשע בר   
20/11/2017	3509	רכש מ.גי לוח רמינג טון ח /ק:7 0 ח -ן שריג 37505150
26/11/2017	5131	לקוח טוב !     
07/12/2017	8703	"טכנא י,מפ רק ל בד וש ואל מ ה הו חלף "
08/12/2017	7502	פלספ ן בר מות! מלא טענות ודר ישו ת! כדאי להימנע מלהתעסק איתו!
10/12/2017	8713	זהיר ות! להיו ת אדי בים ו סובל ניי ם! ולהיזהר בפרטים.אולי כדאי להימנע ל
12/12/2017	8706	מתוו כח ה מון על המ חיר.   
13/12/2017	8716	שים לב! בודק מחיר ים בח ברה.  
14/12/2017	8585	עיכב נו ל ו מכ שיר ה רבה מ אד ז מן. 
14/12/2017	8707	מתוו כח ע ל המ חיר. מאד ס פקן! לג בי איכות השירות.
10/01/2018	8730	יצא מאוכ זב מ כך של אעידכ ננו אות ו שאין חלקים.מצפה לשירות מהיר
12/01/2018	8733	זהיר ות! תובע נית מ אד! ה עדיפ ה ל העביר שואב לברימאג ולא אצלינו.
15/01/2018	8346	לקוח טוב !     
17/01/2018	8586	יצאה מאד מאו כזבת מכיוו ן שה תקל קל לאחר 7 חודשים.
17/01/2018	8728	שואל הרב ה שא לות ו מנסה לקבל הנ חה
22/01/2018	8724	מבקש הנח ה...     
23/01/2018	8745	"גד ל וי מ ביהכ נ""ס ב רמלה   "
31/01/2018	7331	"שכן של ב יכנ"" ס ברמ לה   "
01/02/2018	3496	יתכן מאד שכע סו על שלא הצלח נו לתקן מגהץ ודרשנו תשלום.
05/02/2018	8748	"מתוו כח,מ בקש הנחה. ולאחר תיק ון עדיין יש תלונות על המחיר."
09/02/2018	8722	ביקש שנר כיב חזרה שואב לאחר של א אישר תיקון
14/02/2018	8761	מתקן לבד .לא לתת מ ידע ט כני. לקח ת עבור עבודה.
22/02/2018	8771	איש טכני .מאד לחוץ .שואל הרב ה ש אלות.אפשרות למשלוח 35 שח
04/03/2018	8751	לקוח חרד י     
07/03/2018	8770	מבקש ים פ רטי פרטים על ה תיקו ן ו מבקשים הנחה.
14/03/2018	8779	המכש יר ה ועבר דרך אסתר אוני ברס ל
14/03/2018	8782	לקוח טוב ! לת ת שיר ות מה יר ו אדי ב.
19/03/2018	6953	חשוב לתק ן זר יז    
10/04/2018	3582	קיוס ק סי מונה גוזל ן ברח ' פנ קס 
16/04/2018	3967	לקוח ה טו בה!     
20/04/2018	3177	לקוח טוב !     
20/04/2018	8790	לקוח טוב !     
23/04/2018	8244	יתכן שזה החת ן של חכמון .לא רצה לשלם עבור בדיקה.
06/05/2018	8776	אח ש ל יו סי ס ויסה    
11/05/2018	8819	"שואל שאל ות,ר וצה ל ראות את ה חלק וכו'"
15/05/2018	7915	"הצע"" מ ת. תנור 1369 ש""ח.   "
24/05/2018	8820	"בן א ח של בעל ה של דודה עמומ ה ז ""ל עובד עם שמעון גיסי"
25/05/2018	8833	לווד א הב נת מ חיר!! ! מחו תן ע ם מ יכאל בן דוד מרמלה
27/05/2018	8831	"שואל ים ל מה כ ""כ יק ר? ומ בקשי ם ל ראות את החלק המוחלף."
30/05/2018	8837	"בודק באי נטרנ ט,פיי דן ומ תעקש על מחיר"
13/06/2018	8738	כדאי להת חמק ממנה! לרשו ם כל פר ט.חברה של רביבית טרבלסי
15/06/2018	8846	גרעי ן תו רני     
15/06/2018	8847	גרעי ן תו רני     
18/06/2018	8845	זהיר ות! רכשה מגהץ טפל והחז ירה בטענה שהוא משומש
20/06/2018	8812	לאחר שאי שרה התפלא ה על המחי ר.ב ת של שכנה המבוגרת ממול
22/06/2018	8604	לקוח טוב !רכש מגהץ טפל GV-9 61 ח/ק קופה:885
27/06/2018	7361	"פייד נט,ש ואל שאלות ,מצפה ליו ם י ומיים ומפציר להנחה"
02/07/2018	8852	ידיד ה של מיכ אל או חנה   
18/07/2018	8861	לחוצ ים מ אד ו פיידנ טים.מ סרה מיק סר באחריות  ואיימה בתביעה
19/07/2018	5011	יתכן קצת מעו רער.ב א עם אובן שת יקן לפני הרבה שנים וטען אחריות
19/07/2018	8840	התעכ בה מ אד ל קחת מ כשירי ם וה תפל אה על המחיר לאחר שאישרה
20/07/2018	8862	הרב מיכא ל טי יב    
02/08/2018	8583	עובד עם פיני דדון .הבן של המנ קה בחיידר
16/08/2018	6294	תימנ י תו שב ל וד לש עבר   
03/09/2018	3898	"לחוץ ,מצפ ה לת יקון מהיר. לאחר שא ישר שאל למה יקר?"
07/09/2018	8115	רכשו פלט ת שב ת ענק ית ח/ ק:10 76 
11/10/2018	8890	לקוח טוב !     
16/10/2018	541	מרים מהב נק ה בנלאו מי   
17/10/2018	5832	עושה רוש ם שי צאו מ אוכזב ים.  
18/10/2018	8825	התוו כחו עם ה חברה לגבי תיקו ן ו בסוף ניצחו
22/10/2018	8532	"מצפה למח ירים נמוכ ים,לא מוכ ן ל השקיע"
23/10/2018	8896	הבת שלה מכיר ה את טלי   
30/10/2018	8492	"קבעת י אי תם פ עמיים ולא הגעת י,פ נו לטכנאי אחר."
31/10/2018	8898	לקוח ות מ אד מ נומסי ם.לנה וג ב אדי בות יתר
02/11/2018	8907	לקוח טוב !     
06/11/2018	8910	ביקש בעד ינות לראו ת את החלק . 
09/11/2018	8916	חבר או ג יס ש ל אהר ון מנ טל מ אונ יברסל
15/11/2018	8856	לקוח ה טו בה.     
23/11/2018	8929	לקוח ה טו בה!     
28/11/2018	1717	רכש מ.גי לוח פיליפ ס PT- 870 ח/ק :1346
28/11/2018	5153	לקוח ות ט ובים .    
25/12/2018	4676	"יצאו מאו כזבי ם.רוצ ים הצ ע""מ בלי לשלם"
25/12/2018	8941	חשדנ ית ב ררני ת מבק שת הנ חה.ל ווד א פרוצדורה ופרטים.
28/12/2018	913	מכול ת אי ינשט יין    
31/12/2018	8945	לקוח טוב ! כד אי לת ת שיר ות א דיב .
31/12/2018	8950	בן ש ל אל י אב יטל מ חיל ה ים  
01/01/2019	7783	שקיו ת לש ואב מולינ קס קו מפקט קר טון 91
04/01/2019	7818	מפרק לבד מנס ה לתק ן   
06/01/2019	8957	להיו ת אד יב.ל קוחות טובי ם  
06/01/2019	8958	חתן הרב יורק וביץ'    
16/01/2019	8964	עובד ת עם מיר ב שתח י'   
18/01/2019	8967	רוצה תיק ון מ היום להיום .  
20/01/2019	8971	בת ש ל הר ב אב רהם כ הן רמ לה  
08/02/2019	8983	לקוח ה בע ייתי ת.שוא ל כמה עול ה ו לא רוצה לשלם בדיקה
10/02/2019	5771	לקוח טוב !     
27/02/2019	6047	פייד נט.מ צפה לשירו ת מהי ר.  
28/02/2019	3506	לקוח טוב !     
28/02/2019	8985	מבקש ת הנ חה     
28/02/2019	8996	הרב אברה ם כה ן רמל ה   
21/03/2019	9004	"עיכב נו ל ה תי קון ה רבה ז מן.ב זמן ההיעדרות בגלל בי""הכנס"
01/04/2019	8657	"יצא לא מ רוצה עקב עיכוב מאד גד ול,לקח מגהץ ללא תיקון."
01/04/2019	9008	הבן של א ורי סבג    
18/04/2019	7757	זהיר ות! לא ר צתה ל שלם ע בור ביק ור לדלת תנור של אמא שלה
18/04/2019	8999	עיכב נו ל הם מ גהץ ו בסוף לא ת יקנ ו
18/04/2019	9021	"ברסל בר,ל קוח טוב!    "
02/05/2019	7906	רכש מיחם 60 כוסות ח/ק קופה :19 41
02/05/2019	9025	בעיי תי! צעק ולא ה י'ה מ וכן לשל ם עבור תיקון באחריות
06/05/2019	9028	גיסו של התימ ני מר מלה. להתח מק ממנו לגמרי!
15/05/2019	8529	"דרך יוסי אונ יברסל ,עובד עיר יית רמלה.מצפה ליחס מיוחד ומחיר נמוך"
16/05/2019	9034	הוא חרש אילם .אפשר לדבר עם מיט ל.
16/05/2019	9035	"פקיד ה בה נה""ח ש ברא ל   "
22/05/2019	8236	מדבר הרב ה הר בה.מב קש הנ חה ו תשל ומים.
22/05/2019	9024	הבת של א לנקי ב סוז ן   
23/05/2019	987	יצא מאוכ זב ש לא נמ צא חל ק למ יקר וגל ושילם עבור בדיקה
02/06/2019	7648	שילם עבו ר הת יקון והשאי ר את המ גהץ אצלנו עד שיצטרך.
03/06/2019	8238	"מנהל בי"" ס ""ה רין"" ברמלה   "
04/06/2019	517	"מכיר ה או תנו ממבצע י ""פע ילי חב"" ד"""
05/06/2019	9037	כדאי להי ות א דיב ו לתת ש ירות נע ים
06/06/2019	676	לתת שירו ת אד יב.עי כבנו להם מיק סר.
06/06/2019	8982	גרעי ן תו רני לקוחו ת טוב ים  
11/06/2019	9041	מדבר הרב ה     
16/06/2019	9046	"חייב 24 ש""ח.     "
25/06/2019	1872	עובד בבנ ק לא ומי    
26/06/2019	9048	השכן לשע בר.ג רוש ש ל ריק י הש כנה 
28/06/2019	9015	תימנ י חר די.ע יכבנו לו ס יר ט יגו ן הרבה זמן
28/06/2019	9054	"מצפי ם למ חיר נמוך, בודקי ם בא תר ברימאג,מנסים להוריד מחיר."
30/06/2019	9043	לקוח ה טו בה!     
08/07/2019	5328	יש ל ו מ. גילו ח ברא ון סר יאס 7 
21/07/2019	9063	לקוח ות ט ובים     
22/07/2019	9068	"ביקש ו לב דוק דייסו ן על המקו ם,מ שלא נענו,לקחו חזרה."
25/07/2019	9071	"חבדנ יקית מור ה בבי ""ס חב ד לו ד "
29/07/2019	9073	גרעי ן תו רני רמלה    
01/08/2019	9076	ג.תו רני. רכשה פלטת 6 סי רים  
02/08/2019	9075	משוו ה וב ודק מחירי ם של חלקי ם 
06/08/2019	3632	לקוח טוב !     
06/08/2019	9030	יש ל ו רו שם ח יובי עלינו   
25/08/2019	9042	לווד א שש מעו והבינ ו מה המחי ר ה סופי ומה היתרה לתשלום!
25/08/2019	9083	רכש מיקס ר קנ ווד 4 100 ח שבונ ית ידנית מס' 785 בפנקס מס' 7
04/09/2019	9084	חבדנ יק      
06/09/2019	9088	"התעק שו ל קבל הערכת מחיר בטל פון ללא בדיקה,ולבסוף ניתקו"
15/09/2019	1510	אח ש ל גל עד א רדן.י ש לו רושם חי ובי עלינו.
25/09/2019	6949	ג.תו רני לוד     
26/09/2019	9104	גרעי ן תו רני לוד    
03/10/2019	9156	רכשו 2 מ יקסר ים KV L 630 0. א חד ב3/10/19 השני ב31/10/19
10/10/2019	9112	הגרו זיני שעב ד בכי בוי א ש  
10/10/2019	9114	הכתו בת ל דואר : הגד וד הע ברי 45/ 1 מודיעין
24/10/2019	8870	נסה להור יד מ חיר.ל א לשח רר ע ד ת שלום מלא של כל הסכום!!!
31/10/2019	1219	עובד עם ליאו ר בוס י.להי מנע מלק חת תיקונים.חשדנים!
31/10/2019	9156	חשבו ניות ידנ יות מ ס' 78 7 ו 790 בפנקס מס' 7
05/11/2019	9126	דובר ספר דית אך גם עברי ת  
07/11/2019	9116	"המיק סר ס ומן במס' תיקון על מכס ה המנוע,מכסה עליון ובסיס תחתון"
07/11/2019	9122	בת ש ל אה רונצ 'יק פ רוס   
11/11/2019	9132	בן ש ל הר ב אל יעזר מזרחי   
14/11/2019	9117	לקוח ה טו בה.ל השתדל לזרז תיק ון. 
18/11/2019	9133	משנה זהי רות! כשהת עכבנו בבד יקה איימה לבוא לקחת את המכשיר.
19/11/2019	9139	יתכן שבו דק ע לויות במקו מות אחר ים
20/11/2019	6853	יש ל ו רו שם ח יובי עלינו   
21/11/2019	9141	שמעו ן הא ב כב ד שמי עה.צר יך ל דבר עם הבן טל
25/11/2019	9143	מתענ יין ברכי שת חל קי חי לוף  
09/12/2019	9150	בעלה מפר ק ומ נסה ל תקן.ל היות אד יב ומהיר.
11/12/2019	4097	רכש מיחם 60 כסות ח/ק:2 721  
12/12/2019	8792	נתן לנו 5 כו כבים בגוגל   
15/12/2019	3068	"לקוח ה טו בה! אמא ש לך הש כנים מב יכנ""ס ברמלה"
17/12/2019	3158	קנתה מיק רוגל ב200 שחהת לבטה אם לתקן.הורדתי לה מחיר.
18/12/2019	9164	הביא שוא ב נט ען ול א רצה להש איר בגלל עלות בדיקה
22/12/2019	1135	הגיע ה לא חר ח צי שנ ה ורצ תה ת יקו ן ללא תשלום.להימנע מלקבל המממנה!
24/12/2019	8848	"אח ש ל יצ חק ר וזן,ר כש GV -871 0 ח /ק:2773 ח-ן ניופאן:143983"
30/12/2019	4659	משנה זהי רות! !! לז רז תי קון! לו ודא חתימה ופרוצדורה.
30/12/2019	4757	לקוח ה טו בה!     
01/01/2020	9167	יש ל ו רו שם ט וב על ינו.ל א לע כב תיקונים
05/01/2020	4762	יש ל הם ר ושם חיובי עלינ ו  
10/01/2020	9174	לקוח משו נה! לוודא שהבי נו פ רוצ דורה! לוודא שהבינו מחיר!
16/01/2020	9002	דרש תיקו ן לל א תשל ום לא חר 8 חו דשים על אותה תקלה
17/01/2020	9179	גרעי ן תו רני     
23/01/2020	9189	בן א חותו של יוסף קורלק ר  
24/01/2020	9186	שואל מה הוחל ף ואם חלק מקור י. 
27/01/2020	9173	התעכ ב מא ד בת שלום על תי קון תנו ר לאחר הרבה טלפונים
30/01/2020	3587	"חזרו בתק ופת האחרי ות על תקל ה א חרת.לא נגבה תשלום,לא מרוצים"
30/01/2020	6448	יש ל הם ר ושם חיובי עלינ ו  
03/02/2020	9168	מאוכ זב מ עיכו ב הגע ה של חלקי חי לוף מהחברה
06/02/2020	2238	"ברבר ן,קש קשן. מצפה למחיר י רי צפה .מזלזל ומוריד מחירים"
09/02/2020	9196	לקוח טוב ! קו נה חל קי חי לוף  
23/02/2020	9201	"מגיע לו 6 ש"" ח זכו ת   "
23/02/2020	9202	"זכות 3 ש ""ח.     "
24/02/2020	9198	עובד עם טלי במקור ות   
24/02/2020	9200	הגיע ה דר ך חנ י הבר    
26/02/2020	8537	עובד ת עי ריה. מאוכז בת מה מחיר .מצ פה למחיר ריצפה.
27/02/2020	9206	הבעל אדי ב.מפ רק לב ד.האש ה בט ענו ת לאחר 15 חודש.רצוי לא לקבל.
28/02/2020	9207	יש ל ו רו שם ח יובי עלינו   
01/03/2020	9209	"מתקן לבד ,קונ ה ח.ח ילוף. בודק מח ירים באינטרנט"
11/03/2020	4363	לקוח ה טו בה! יש לה רושם חיו בי עלינו.
17/03/2020	9216	בעל מאפי 'ה ב חולון חבר של צ יון גואטה
18/03/2020	9217	שואל המו ן המ ון המ ון שא לות בלי סוף...
20/03/2020	9218	מצפה למח ירים נמוכ ים   
02/04/2020	8769	יש ל הם ר ושם חיובי עלינ ו  
02/04/2020	9219	מפרק ומנ סה ל תקן ל בד   
02/04/2020	9225	שוטר       
21/04/2020	9223	גרעי ן תו רני לוד    
24/04/2020	7996	עובד ברכ בת. גר בנ ווה א ורני ם 
26/04/2020	9229	מפרק לבד .רוצ ה לרכ וש חל קים  
28/04/2020	9230	תיקן 2 מ יקסר ים קי צ'נאי ד  
30/04/2020	9228	"גיס הרב מרדכ י כהן ,חתן של ח סין מהכפר.מפרק לבד ומבקש הנחה"
05/05/2020	9235	מפרק ומנ סה ל תקן ל בד.   
05/05/2020	9236	גרעי ן תו רני לוד    
06/05/2020	6468	פקיד ה לש עבר בבנלא ומי   
06/05/2020	8344	לקוח נכה .נרא ה שמב ין קצ ת.או לי מפרק לבד.
06/05/2020	9237	רוצה לקנ ות ח לקים. אולי מתקן לב ד.
06/05/2020	9238	בוכר י מו כר ה ביצים מרמל ה  
07/05/2020	9239	פקיד ה בב נק פ ועלים לוד.   
07/05/2020	9240	חושב שמב ין ק צת.שו אל כמ ה יע לה. גרעין תורני לוד
08/05/2020	8282	לקוח טוב ! לת ת שיר ות אד יב.  
10/05/2020	9234	יש ל ה רו שם ט וב על ינו   
11/05/2020	9242	רוצה לרכ וש ח לקים לתקן לבד.  
11/05/2020	9244	גרעי ן ת. לוד. יתכן שהתאכ זבו שהת קלה חזרה למרות שהפעילו לאט.
13/05/2020	9232	רכשה מגה ץ טפ ל GV- 9550 ח/ק: 314 2 שנתיים אחריות.
17/05/2020	6025	בוש דגם ENR MCM55 29   
22/05/2020	7728	"מ""סט ודיו סינ י"" בר מלה.ה גיעה דר ך יוסי אוניברסל"
22/05/2020	9248	תיקו ן נר אה ל ו יקר .מצפה למח יר נמוך.
25/05/2020	9205	לקוח טוב !     
25/05/2020	9254	דרך יוסי אונ יברסל פקיד בנק בר קליס רמלה
26/05/2020	9255	חתן של א ברהם שאול    
28/05/2020	6539	"טפל 6720 ערב חג ה שבועו ת תש ""פ "
28/05/2020	8147	גרעי ן תו רני לוד    
01/06/2020	9259	מאוכ זבים מתח נת הש ירות במוד יעי ן
02/06/2020	3821	עיכב נו ל ו תי קון מ גהץ.ל זרז בדי קה ותיקון.
02/06/2020	8364	"מתעק ש וש ואל בטלפו ן כמה עול ה ל החליף ג""ש בקיצ'נאיד"
04/06/2020	9257	"לא מ תווכ ח על מחיר ,אבל מפרק ומ נסה לתקן לבד."
09/06/2020	3589	"לקוח טוב !  ש ומר ת ו""מצ   "
25/06/2020	9269	לא ה סכימ ה לת יקון מיקסר בשל המ חיר.ביקשה להרכיב חזרה.
25/06/2020	9280	יתכן שמי שהי מהמשפ חה עו בדת בבר ימאג ותברר עלויות
25/06/2020	9284	יתכן שבו דקת מחירי ם דוד ה של ה ע ובדת בברימאג
25/06/2020	9285	"התקש ר לש אול כמה ע ולה ל תקן, שמע עלות בדיקה ולא הגיע"
26/06/2020	8962	לקוח טוב ! יש לו ר ושם ט וב ע לינ ו
28/06/2020	9246	יצא מאוכ זב מ המחיר .יתכן שבו דק מחירים בחברה.
28/06/2020	9286	התקש רה ל שאול אם ה מחיר ששיל מה במעבדה בחולון סביר
01/07/2020	1929	לקוח טוב !     
02/07/2020	9287	"הבת של ד וד א הרון ז""ל   "
05/07/2020	6488	חתן מיכא ל של בן ד וד   
05/07/2020	9289	איש טכני שוא ל שאל ות   
07/07/2020	7086	ג.תו רני רמלה     
13/07/2020	9290	"רס""ן בקב ע.יש לו ר ושם ח יובי על ינו"
13/07/2020	9298	בודק מחי רי ח לקים באינט רנט  
14/07/2020	9297	"כשהו דענו מה התקלה ,לקחו מיק סר ללא תיקון,כנראה למקום אחר"
15/07/2020	8881	ג.תו רני לוד     
16/07/2020	9297	"גרעי ן תו רני לוד,א מרו ש ביקש נו יקר על המנוע."
19/07/2020	9301	הגיע בהמ לצת תורג' מן מה שכונ ה 
23/07/2020	9307	גרעי ן תו רני לוד    
26/07/2020	9309	רצה לקנו ת בו רר לט וסטר אובן וה תחרט
27/07/2020	9288	הבן של פ רידנ ברג ב על מכ ונת הקפ ה שנשארה הרבה זמן
27/07/2020	9311	סגן ראש עירי ית רמ לה   
28/07/2020	7978	גרעי ן תו רני לוד    
28/07/2020	9302	גרעי ן תו רני לוד    
31/07/2020	9310	לקוח טוב !     
03/08/2020	9308	לקוח טוב .     
13/08/2020	9314	לקוח טוב !     
14/08/2020	9316	לקוח טוב .     
17/08/2020	5575	"מהבע לים של מ פעל "" גומיא ן"" ב כני סה לשכונת הרכבת"
17/08/2020	6616	ג.תו רני לוד. רושם חיובי עלי נו. 
17/08/2020	8727	חבדנ יקים      
17/08/2020	9315	חבדנ יק מ תלבט אם כ דאי ל תקן  
